"Filename","Extension","Localisation.in.Sciex.OS.project","Rack","Plate.position","Comment","sample_id","latitude","x_coord","y_coord","date_updated","user_created","id","date_created","longitude","collector_fullname","observation_subject","inat_upload","is_wild","taxon_name","no_name_on_list","picture_panel","picture_general","picture_detail","picture_cut","picture_panel_label","collector_orcid","collector_inat","qfield_project","name_proposition","ipen","date","geometry.type","geometry.coordinates"
"20262023_Mazz_Sample_drog_000560_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000560_01",1,"D3","plate 5","drog_000560",NA,NA,NA,"2026-07-21T12:11:40.192Z","053e0368-4ed8-4569-a070-81a22ad13957",74460,"2026-01-29T15:12:43.609Z",NA,"Emmanuel Defossez","Leaf",1,0,"",1,"DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_01.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg","DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_03.jpg","DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_04.jpg","DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Chondrus crispus stackhouse",NA,20260126133426,"",""
"20262023_Mazz_Sample_drog_000246_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000246_01",1,"D4","plate 5","drog_000246",NA,NA,NA,"2026-07-21T12:11:43.952Z","053e0368-4ed8-4569-a070-81a22ad13957",74617,"2026-01-29T15:12:49.309Z",NA,"Emmanuel Defossez","Root",1,1,"Angelica_archangelica_L",0,"DCIM/droguier_jbn/Angelica_archangelica_L_drog_000246_01.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000246_02.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000246_03.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000246_04.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000246_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121090837,"",""
"20262023_Mazz_Sample_drog_000043_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000043_01",1,"D5","plate 5","drog_000043",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:41.546Z","053e0368-4ed8-4569-a070-81a22ad13957",74520,"2026-01-29T15:12:45.754Z",47.000084,"Emmanuel Defossez","Leaf",1,1,"",1,"DCIM/droguier_jbn/Cetraria islandica_drog_000043_01.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000043_02.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000043_03.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000043_04.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000043_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Cetraria islandica",NA,20260114134305,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000085_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000085_01",1,"D6","plate 5","drog_000085",NA,NA,NA,"2026-07-21T12:50:39.423Z","053e0368-4ed8-4569-a070-81a22ad13957",74679,"2026-01-29T15:12:51.338Z",NA,"Emmanuel Defossez","Root",0,1,"Potentilla_erecta_L_Raeusch_",0,"DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_01.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_02.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_03.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_04.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121131056,"",""
"20262023_Mazz_Sample_drog_000299_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000299_01",1,"D7","plate 5","drog_000299",NA,NA,NA,"2026-07-21T12:50:38.866Z","053e0368-4ed8-4569-a070-81a22ad13957",74634,"2026-01-29T15:12:49.865Z",NA,"Emmanuel Defossez","Flower",0,1,"Sambucus_nigra_L",0,"DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_01.jpg","DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_02.jpg","DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_03.jpg","DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_04.jpg","DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121095312,"",""
"20262023_Mazz_Sample_drog_000092_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000092_01",1,"D8","plate 5","drog_000092",NA,NA,NA,"2026-07-21T12:11:44.494Z","053e0368-4ed8-4569-a070-81a22ad13957",74654,"2026-01-29T15:12:50.514Z",NA,"Emmanuel Defossez","Flower",0,1,"",1,"DCIM/droguier_jbn/Verbascum phlomoides_drog_000092_01.jpg","DCIM/droguier_jbn/Verbascum phlomoides_drog_000092_02.jpg","DCIM/droguier_jbn/Verbascum phlomoides_drog_000092_03.jpg","DCIM/droguier_jbn/Verbascum phlomoides_drog_000092_04.jpg","DCIM/droguier_jbn/Verbascum phlomoides_drog_000092_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Verbascum phlomoides",NA,20260121112649,"",""
"20262023_Mazz_Sample_drog_000072_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000072_01",1,"D9","plate 5","drog_000072",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:42.176Z","053e0368-4ed8-4569-a070-81a22ad13957",74545,"2026-01-29T15:12:46.619Z",47.000084,"Emmanuel Defossez","Leaf",1,1,"Salvia_officinalis_L",0,"DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_01.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_02.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_03.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_04.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000072_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260114142300,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000078_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000078_01",1,"D10","plate 5","drog_000078",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:41.739Z","053e0368-4ed8-4569-a070-81a22ad13957",74528,"2026-01-29T15:12:46.039Z",47.000084,"Emmanuel Defossez","Leaf",1,1,"",1,"DCIM/droguier_jbn/Cetraria islandica_drog_000078_01.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000078_02.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000078_03.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000078_04.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000078_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Cetraria islandica",NA,20260114135646,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000068_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000068_01",1,"D11","plate 5","drog_000068",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:42.130Z","053e0368-4ed8-4569-a070-81a22ad13957",74543,"2026-01-29T15:12:46.543Z",47.000084,"Emmanuel Defossez","Leaf",1,1,"Salvia_officinalis_L",0,"DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_01.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_02.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_03.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_04.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000068_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260114142032,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000148_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000148_01",1,"D12","plate 5","drog_000148",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:42.436Z","053e0368-4ed8-4569-a070-81a22ad13957",74555,"2026-01-29T15:12:47.109Z",47.000084,"Emmanuel Defossez","Root",1,0,"Ononis_spinosa_L",0,"DCIM/droguier_jbn/Ononis_spinosa_L_drog_000148_01.jpg","DCIM/droguier_jbn/Ononis_spinosa_L_drog_000148_02.jpg","DCIM/droguier_jbn/Ononis_spinosa_L_drog_000148_03.jpg","DCIM/droguier_jbn/Ononis_spinosa_L_drog_000148_04.jpg","DCIM/droguier_jbn/Ononis_spinosa_L_drog_000148_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260114144521,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000164_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000164_01",1,"E1","plate 5","drog_000164",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:42.351Z","053e0368-4ed8-4569-a070-81a22ad13957",74552,"2026-01-29T15:12:46.925Z",47.000084,"Emmanuel Defossez","Root",1,0,"Ononis_spinosa_L",0,"DCIM/droguier_jbn/Ononis_spinosa_L_drog_000164_01.jpg","DCIM/droguier_jbn/Ononis_spinosa_L_drog_000164_02.jpg","DCIM/droguier_jbn/Ononis_spinosa_L_drog_000164_03.jpg","DCIM/droguier_jbn/Ononis_spinosa_L_drog_000164_04.jpg","DCIM/droguier_jbn/Ononis_spinosa_L_drog_000164_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260114143923,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000287_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000287_01",1,"E2","plate 5","drog_000287",NA,NA,NA,"2026-07-21T12:11:44.757Z","053e0368-4ed8-4569-a070-81a22ad13957",74666,"2026-01-29T15:12:50.908Z",NA,"Emmanuel Defossez","Flower",0,1,"",1,"DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_01.jpg","DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_02.jpg","DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_03.jpg","DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_04.jpg","DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Chamaemelum nobile",NA,20260121120002,"",""
"20262023_Mazz_Sample_drog_000455_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000455_01",1,"E3","plate 5","drog_000455",NA,NA,NA,"2026-07-21T12:11:45.875Z","053e0368-4ed8-4569-a070-81a22ad13957",74789,"2026-01-29T15:12:57.052Z",NA,"Emmanuel Defossez","Fruit",1,1,"",1,"DCIM/droguier_jbn/Vaccinium myrtillus_drog_000455_01.jpg","DCIM/droguier_jbn/Vaccinium myrtillus_drog_000485_02.jpg","DCIM/droguier_jbn/Vaccinium myrtillus_drog_000455_03.jpg","DCIM/droguier_jbn/Vaccinium myrtillus_drog_000455_04.jpg","DCIM/droguier_jbn/Vaccinium myrtillus_drog_000455_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Vaccinium myrtillus",NA,20260126152630,"",""
"20262023_Mazz_Sample_drog_000062_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000062_01",1,"E4","plate 5","drog_000062",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:42.034Z","053e0368-4ed8-4569-a070-81a22ad13957",74539,"2026-01-29T15:12:46.407Z",47.000084,"Emmanuel Defossez","Seed",1,1,"",1,"DCIM/droguier_jbn/Quercus robur_drog_000062_01.jpg","DCIM/droguier_jbn/Quercus robur_drog_000062_02.jpg","DCIM/droguier_jbn/Quercus robur_drog_000062_03.jpg","DCIM/droguier_jbn/Quercus robur_drog_000062_04.jpg","DCIM/droguier_jbn/Quercus robur_drog_000062_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Quercus robur",NA,20260114141256,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000493_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000493_01",1,"E5","plate 5","drog_000493",NA,NA,NA,"2026-07-21T12:50:41.618Z","053e0368-4ed8-4569-a070-81a22ad13957",74838,"2026-01-29T15:12:59.102Z",NA,"Emmanuel Defossez","Seed",1,1,"Linum_usitatissimum_L",0,"DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000493_01.jpg","DCIM/droguier_jbn/Artemisia_absinthium_L_drog_000369_02.jpg","DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000493_03.jpg","DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000493_04.jpg","DCIM/droguier_jbn/Linum_usitatissimum_L_drog_000493_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260127091402,"",""
"20262023_Mazz_Sample_drog_000443_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000443_01",1,"E6","plate 5","drog_000443",NA,NA,NA,"2026-07-21T12:11:39.922Z","053e0368-4ed8-4569-a070-81a22ad13957",74438,"2026-01-29T15:12:42.916Z",NA,"Emmanuel Defossez","Flower",1,0,"",1,"DCIM/droguier_jbn/Centaurium erythraea_drog_000443_01.jpg","DCIM/droguier_jbn/Centaurium erythraea_drog_000345_02.jpg","DCIM/droguier_jbn/Centaurium erythraea_drog_000443_03.jpg","DCIM/droguier_jbn/Centaurium erythraea_drog_000443_04.jpg","DCIM/droguier_jbn/Centaurium erythraea_drog_000443_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Centaurium erythraea",NA,20260126114957,"",""
"20262023_Mazz_Sample_drog_000293_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000293_01",1,"E7","plate 5","drog_000293",NA,NA,NA,"2026-07-21T12:11:44.201Z","053e0368-4ed8-4569-a070-81a22ad13957",74626,"2026-01-29T15:12:49.592Z",NA,"Emmanuel Defossez","Fruit",1,1,"",1,"DCIM/droguier_jbn/Juglans regia_drog_000293_01.jpg","DCIM/droguier_jbn/Juglans regia_drog_000293_02.jpg","DCIM/droguier_jbn/Juglans regia_drog_000293_03.jpg","DCIM/droguier_jbn/Juglans regia_drog_000293_04.jpg","DCIM/droguier_jbn/Juglans regia_drog_000293_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Juglans regia",NA,20260121092901,"",""
"20262023_Mazz_Sample_drog_000053_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000053_01",1,"E8","plate 5","drog_000053",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:42.223Z","053e0368-4ed8-4569-a070-81a22ad13957",74547,"2026-01-29T15:12:46.701Z",47.000084,"Emmanuel Defossez","Leaf",1,1,"Salvia_officinalis_L",0,"DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_01.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_02.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_03.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_04.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000053_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260114142838,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000227_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000227_01",1,"E9","plate 5","drog_000227",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:42.656Z","053e0368-4ed8-4569-a070-81a22ad13957",74565,"2026-01-29T15:12:47.491Z",47.000084,"Emmanuel Defossez","Root",1,1,"Anchusa_officinalis_L",0,"DCIM/droguier_jbn/Anchusa_officinalis_L_drog_000227_01.jpg","DCIM/droguier_jbn/Anchusa_officinalis_L_drog_000227_02.jpg","DCIM/droguier_jbn/Anchusa_officinalis_L_drog_000227_03.jpg","DCIM/droguier_jbn/Anchusa_officinalis_L_drog_000227_04.jpg","DCIM/droguier_jbn/Anchusa_officinalis_L_drog_000227_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260114150346,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000219_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000219_01",1,"E10","plate 5","drog_000219",6.905559,6.905559,46.983723,"2026-07-21T12:11:43.579Z","053e0368-4ed8-4569-a070-81a22ad13957",74603,"2026-01-29T15:12:48.797Z",46.983723,"Emmanuel Defossez","Seed",1,1,"",1,"DCIM/droguier_jbn/Lavandula latifolia_drog_000219_01.jpg","DCIM/droguier_jbn/Lavandula latifolia_drog_000219_02.jpg","DCIM/droguier_jbn/Lavandula latifolia_drog_000219_03.jpg","DCIM/droguier_jbn/Lavandula latifolia_drog_000219_04.jpg","DCIM/droguier_jbn/Lavandula latifolia_drog_000219_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Lavandula latifolia",NA,20260114165704,"Point","[6.905559261015213,46.98372423544964]"
"20262023_Mazz_Sample_drog_000096_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000096_01",1,"E11","plate 5","drog_000096",6.905559,6.905559,46.983723,"2026-07-21T12:11:42.750Z","053e0368-4ed8-4569-a070-81a22ad13957",74569,"2026-01-29T15:12:47.633Z",46.983723,"Emmanuel Defossez","Leaf",1,1,"Viola_tricolor_L",0,"DCIM/droguier_jbn/Viola_tricolor_L_drog_000096_01.jpg","DCIM/droguier_jbn/Viola_tricolor_L_drog_000096_02.jpg","DCIM/droguier_jbn/Viola_tricolor_L_drog_000096_03.jpg","DCIM/droguier_jbn/Viola_tricolor_L_drog_000096_04.jpg","DCIM/droguier_jbn/Viola_tricolor_L_drog_000096_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260114155256,"Point","[6.905559261015213,46.98372423544964]"
"20262023_Mazz_Sample_drog_000245_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000245_01",1,"E12","plate 5","drog_000245",NA,NA,NA,"2026-07-21T12:11:44.106Z","053e0368-4ed8-4569-a070-81a22ad13957",74622,"2026-01-29T15:12:49.479Z",NA,"Emmanuel Defossez","Leaf",1,1,"",1,"DCIM/droguier_jbn/Juglans regia_drog_000245_01.jpg","DCIM/droguier_jbn/Juglans regia_drog_000245_02.jpg","DCIM/droguier_jbn/Juglans regia_drog_000245_03.jpg","DCIM/droguier_jbn/Juglans regia_drog_000245_04.jpg","DCIM/droguier_jbn/Juglans regia_drog_000245_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Juglans regia",NA,20260121092121,"",""
"20262023_Mazz_Sample_drog_000223_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000223_01",1,"F1","plate 5","drog_000223",NA,NA,NA,"2026-07-21T12:11:44.542Z","053e0368-4ed8-4569-a070-81a22ad13957",74657,"2026-01-29T15:12:50.608Z",NA,"Emmanuel Defossez","Flower",0,1,"",1,"DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_01.jpg","DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_02.jpg","DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_03.jpg","DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_04.jpg","DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Chamaemelum nobile",NA,20260121114153,"",""
"20262023_Mazz_Sample_drog_000050_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000050_01",1,"F2","plate 5","drog_000050",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:42.200Z","053e0368-4ed8-4569-a070-81a22ad13957",74546,"2026-01-29T15:12:46.655Z",47.000084,"Emmanuel Defossez","Leaf",1,1,"Salvia_officinalis_L",0,"DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_01.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_02.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_03.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_04.jpg","DCIM/droguier_jbn/Salvia_officinalis_L_drog_000050_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260114142620,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000229_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000229_01",1,"F3","plate 5","drog_000229",NA,NA,NA,"2026-07-21T12:11:43.892Z","053e0368-4ed8-4569-a070-81a22ad13957",74615,"2026-01-29T15:12:49.231Z",NA,"Emmanuel Defossez","Root",1,1,"Angelica_archangelica_L",0,"DCIM/droguier_jbn/Angelica_archangelica_L_drog_000229_01.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000229_02.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000229_03.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000229_04.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000229_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121090533,"",""
"20262023_Mazz_Sample_drog_000041_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000041_01",1,"F4","plate 5","drog_000041",6.9343843,6.9343843,47.000084,"2026-07-21T12:11:41.594Z","053e0368-4ed8-4569-a070-81a22ad13957",74522,"2026-01-29T15:12:45.832Z",47.000084,"Emmanuel Defossez","Leaf",1,1,"",1,"DCIM/droguier_jbn/Cetraria islandica_drog_000041_01.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000041_02.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000041_03.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000041_04.jpg","DCIM/droguier_jbn/Cetraria islandica_drog_000041_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Cetraria islandica",NA,20260114134626,"Point","[6.934384509295905,47.000084404877065]"
"20262023_Mazz_Sample_drog_000244_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000244_01",1,"F5","plate 5","drog_000244",NA,NA,NA,"2026-07-21T12:11:43.825Z","053e0368-4ed8-4569-a070-81a22ad13957",74613,"2026-01-29T15:12:49.167Z",NA,"Emmanuel Defossez","Root",1,1,"Angelica_archangelica_L",0,"DCIM/droguier_jbn/Angelica_archangelica_L_drog_000244_01.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000244_02.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000244_03.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000244_04.jpg","DCIM/droguier_jbn/Angelica_archangelica_L_drog_000244_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121090059,"",""
"20262023_Mazz_Sample_drog_000064_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000064_01",1,"F6","plate 5","drog_000064",NA,NA,NA,"2026-07-21T12:50:39.239Z","053e0368-4ed8-4569-a070-81a22ad13957",74671,"2026-01-29T15:12:51.076Z",NA,"Emmanuel Defossez","Flower",0,1,"Papaver_rhoeas_L",0,"DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_01.jpg","DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_02.jpg","DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_03.jpg","DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_04.jpg","DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121120919,"",""
"20262023_Mazz_Sample_drog_000073_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000073_01",1,"F7","plate 5","drog_000073",NA,NA,NA,"2026-07-21T12:11:43.653Z","053e0368-4ed8-4569-a070-81a22ad13957",74606,"2026-01-29T15:12:48.918Z",NA,"Mazzarine Laboureau","Flower",1,0,"",1,"DCIM/droguier_jbn/Lavandula latifolia_drog_000073_01.jpg","DCIM/droguier_jbn/Lavandula latifolia_drog_000073_02.jpg","DCIM/droguier_jbn/Lavandula latifolia_drog_000073_03.jpg","DCIM/droguier_jbn/Lavandula latifolia_drog_000073_04.jpg","DCIM/droguier_jbn/Lavandula latifolia_drog_000073_05.jpg","","@mazzarinel","droguier_jbn","Lavandula latifolia",NA,20260114170134,"",""
"20262023_Mazz_Sample_drog_000143_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000143_01",1,"F8","plate 5","drog_000143",NA,NA,NA,"2026-07-21T12:50:39.349Z","053e0368-4ed8-4569-a070-81a22ad13957",74676,"2026-01-29T15:12:51.241Z",NA,"Emmanuel Defossez","Root",0,1,"Potentilla_erecta_L_Raeusch_",0,"DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000143_01.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000143_02.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000143_03.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000143_04.jpg","DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000143_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","",NA,20260121130445,"",""
"20262023_Mazz_Sample_drog_000483_01","\2026\Defossez\Mazzarine\","\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000483_01",1,"F9","plate 5","drog_000483",NA,NA,NA,"2026-07-21T12:11:40.255Z","053e0368-4ed8-4569-a070-81a22ad13957",74462,"2026-01-29T15:12:43.694Z",NA,"Emmanuel Defossez","Leaf",1,0,"",1,"DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_01.jpg","DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg","DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_03.jpg","DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_04.jpg","DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_05.jpg","0000-0002-3279-9190","@manu_dfz","droguier_jbn","Chondrus crispus stackhouse",NA,20260126133753,"",""
